node_name,Station code,Latitude,Longitude,Capacity
YGN0137-DN02-SN01.1,YGN0137,16.815155525238733,96.16716897995502,16
YGN0137-DN02-SN01,YGN0137,16.8156805835447,96.16671520467207,16
YGN0582-DN01-SN02.3,YGN0582,16.78034458814584,96.19332385644502,16
YGN0582-DN01-SN02.2,YGN0582,16.779337726774656,96.19549585179736,16
YGN0582-DN01-SN02.1,YGN0582,16.77904477407888,96.19399132817232,16
YGN0582-DN01-SN02,YGN0582,16.77982308011878,96.19444388146803,16
YGN0184-DN02-SN04.3,YGN0184,16.788586,96.17102,16
YGN0184-DN02-SN04.2,YGN0184,16.789149,96.171024,16
YGN0184-DN02-SN04.1,YGN0184,16.789781452389793,96.17064723353906,16
YGN0184-DN02-SN04,YGN0184,16.789897092043624,96.17091143129073,16
YGN0607-DN02-SN35,YGN0607,16.74952467,96.27213518,16
YGN0607-DN02-SN34,YGN0607,16.74882884,96.27240792,16
YGN0607-DN02-SN39,YGN0607,16.75587464,96.26600557,16
YGN0607-DN02-SN38,YGN0607,16.75438632,96.26620262,16
YGN0607-DN02-SN37,YGN0607,16.75170494,96.26797796,16
YGN0607-DN02-SN36,YGN0607,16.74979333,96.27027016,16
YGN0607-DN02-SN33,YGN0607,16.7479933267627,96.2710108306885,16
YGN0607-DN02-SN15.1,YGN0607,16.750796957525193,96.26520406530841,16
YGN0607-DN02-SN09.1,YGN0607,16.74778290188022,96.27047778322456,16
YGN0607-DN02-SN24.1,YGN0607,16.755034764712093,96.2632691090075,16
YGN0607-DN02-SN12.1,YGN0607,16.748165278941716,96.26602417404325,16
YGN0607-DN02-SN04.1,YGN0607,16.74738830755842,96.26829918228076,16
YGN0607-DN02-SN20,YGN0607,16.751527400670806,96.26093066932872,16
YGN0607-DN02-SN19,YGN0607,16.7498025821,96.2623076888,16
YGN0607-DN02-SN18,YGN0607,16.7555489816,96.2652861208,16
YGN0607-DN02-SN17,YGN0607,16.7565703995,96.2644558426,16
YGN0607-DN02-SN16,YGN0607,16.7531173396,96.2649558968,16
YGN0607-DN02-SN15,YGN0607,16.750641666,96.2649007498,16
YGN0607-DN02-SN14,YGN0607,16.7498713095,96.2663223447,16
YGN0607-DN02-SN13,YGN0607,16.7491016446,96.2663388118,16
YGN0607-DN02-SN12,YGN0607,16.7479967077,96.2657499415,16
YGN0607-DN02-SN11,YGN0607,16.7487292075,96.2651274017,16
YGN0607-DN02-SN10,YGN0607,16.7476746471,96.2646287445,16
YGN0607-DN02-SN06,YGN0607,16.74568,96.265919,16
YGN0607-DN02-SN05,YGN0607,16.746607,96.266874,16
YGN0607-DN02-SN09,YGN0607,16.747906,96.270925,16
YGN0607-DN02-SN08,YGN0607,16.747632,96.270011,16
YGN0607-DN02-SN07,YGN0607,16.747498,96.269078,16
YGN0607-DN02-SN04,YGN0607,16.747361,96.267746,16
YGN0607-DN02-SN03,YGN0607,16.7482459551,96.2670462548,16
YGN0607-DN02-SN02,YGN0607,16.7468068222,96.2651701443,16
YGN0607-DN02-SN01,YGN0607,16.7469846654,96.2643977595,16
YGN0607-DN02-SN32,YGN0607,16.7540526555,96.2625544314,16
YGN0607-DN02-SN31,YGN0607,16.753306323,96.2629294842,16
YGN0607-DN02-SN30,YGN0607,16.7525771593,96.2630307497,16
YGN0607-DN02-SN29,YGN0607,16.7518826433,96.2631460654,16
YGN0607-DN02-SN28,YGN0607,16.7499104462,96.2640899388,16
YGN0607-DN02-SN27,YGN0607,16.7493474752,96.2632984963,16
YGN0607-DN02-SN26,YGN0607,16.7534151766,96.2640967745,16
YGN0607-DN02-SN25,YGN0607,16.7542140647,96.2638195084,16
YGN0607-DN02-SN24,YGN0607,16.755389882166217,96.26307626438195,16
YGN0607-DN02-SN23,YGN0607,16.755009688,96.2624410701,16
YGN0607-DN02-SN22,YGN0607,16.75424535179621,96.26134274815122,16
YGN0607-DN02-SN21,YGN0607,16.753187100940103,96.25972986135662,16
YGN0137-DN01-SN03.1,YGN0137,16.814703169554193,96.16955394294564,16
YGN0137-DN01-SN03,YGN0137,16.814627248945463,96.16919088359282,16
YGN0184-DN02-SN05.2,YGN0184,16.788387,96.172217,16
YGN0184-DN02-SN05.3,YGN0184,16.789050000000007,96.17223070552251,16
YGN0184-DN02-SN05.1,YGN0184,16.789050079074805,96.17181494430042,16
YGN0184-DN02-SN05,YGN0184,16.788590042914482,96.17180049419403,16
YGN0133-DN01-SN01.3,YGN0133,16.80534166,96.18056205,16
YGN0133-DN01-SN01.1,YGN0133,16.80326313,96.18067867,16
YGN0133-DN01-SN01.2,YGN0133,16.80430326,96.18044692,16
YGN0133-DN01-SN01,YGN0133,16.802630613592143,96.18050128163304,16
YGN0137-DN01-SN01,YGN0137,16.813546535581743,96.16845998163626,16
YGN0133-DN02-SN01.2,YGN0133,16.804386088069712,96.17863195909935,16
YGN0133-DN02-SN01.3,YGN0133,16.804417285340175,96.17822262018139,16
YGN0133-DN02-SN01.1,YGN0133,16.80433948476117,96.17888036547642,16
YGN0133-DN02-SN01,YGN0133,16.803945349363755,96.17895789429895,16
YGN0137-DN02-SN03.1,YGN0137,16.818247999319556,96.16544575987064,16
YGN0137-DN02-SN03,YGN0137,16.8184624870962,96.16574424500868,16
YGN0582-DN02-SN04.3,YGN0582,16.79152127144007,96.20158321337617,16
YGN0582-DN02-SN04.2,YGN0582,16.791626167844427,96.20012573481976,16
YGN0582-DN02-SN04.1,YGN0582,16.7924063,96.1996756,16
YGN0582-DN02-SN04,YGN0582,16.792385339487957,96.200588822403,16
YGN0296-DN01-SN32,YGN0296,16.8520392133,96.1220127382,16
YGN0296-DN01-SN31,YGN0296,16.8524589929,96.1232673824,16
YGN0296-DN01-SN30,YGN0296,16.8518671512,96.1233633058,16
YGN0296-DN01-SN29,YGN0296,16.8512548007,96.1243311835,16
YGN0296-DN01-SN28,YGN0296,16.8523039347,96.1240724922,16
YGN0296-DN01-SN27,YGN0296,16.853451068143947,96.12383507693154,16
YGN0296-DN01-SN26,YGN0296,16.8533019997,96.1231821073,16
YGN0296-DN01-SN25,YGN0296,16.8530951217,96.122028017,16
YGN0296-DN01-SN24,YGN0296,16.8530299957,96.1209572418,16
YGN0296-DN01-SN23,YGN0296,16.8531974314,96.1205774896,16
YGN0296-DN01-SN22,YGN0296,16.853217348,96.1199868634,16
YGN0296-DN01-SN21,YGN0296,16.852528945,96.1201284414,16
YGN0296-DN01-SN20,YGN0296,16.8518372367,96.1202271017,16
YGN0296-DN01-SN19,YGN0296,16.8516892679,96.1194481118,16
YGN0296-DN01-SN18,YGN0296,16.8520693,96.1194055976,16
YGN0296-DN01-SN17,YGN0296,16.852842585,96.1192262315,16
YGN0296-DN01-SN16,YGN0296,16.8529300146,96.1170677967,16
YGN0296-DN01-SN15,YGN0296,16.852100998,96.1172647827,16
YGN0296-DN01-SN14,YGN0296,16.8514259224,96.1174686562,16
YGN0296-DN01-SN13,YGN0296,16.851519267,96.1181591957,16
YGN0296-DN01-SN12,YGN0296,16.8519077037,96.1180935164,16
YGN0296-DN01-SN11,YGN0296,16.852291874,96.1180268439,16
YGN0296-DN01-SN10,YGN0296,16.8526656528,96.1179589694,16
YGN0296-DN01-SN09,YGN0296,16.8531076696,96.1185606469,16
YGN0296-DN01-SN08,YGN0296,16.8545740959,96.1229943115,16
YGN0296-DN01-SN07,YGN0296,16.8546382981,96.1236543186,16
YGN0296-DN01-SN06,YGN0296,16.8555405247,96.1235669947,16
YGN0296-DN01-SN05,YGN0296,16.8556094488,96.1231035821,16
YGN0296-DN01-SN04,YGN0296,16.8555511671,96.1215514592,16
YGN0296-DN01-SN03,YGN0296,16.8553257333,96.1202835736,16
YGN0296-DN01-SN02,YGN0296,16.8551136318,96.1190659217,16
YGN0296-DN01-SN01,YGN0296,16.8536416112,96.1191003754,16
YGN1169-DN01-SN22,YGN1169,16.9474519514,96.0694332098,16
YGN1169-DN01-SN23,YGN1169,16.9487812695,96.069424468,16
YGN1169-DN01-SN21,YGN1169,16.9482133088,96.0686859831,16
YGN1169-DN01-SN20,YGN1169,16.947893683,96.0682734046,16
YGN1169-DN01-SN19,YGN1169,16.9476186714,96.067858087,16
YGN1169-DN01-SN18,YGN1169,16.94727795,96.0674284247,16
YGN1169-DN01-SN17,YGN1169,16.9465195494,96.0682133214,16
YGN1169-DN01-SN10,YGN1169,16.941943631,96.0696885121,16
YGN1169-DN01-SN09,YGN1169,16.9433588625,96.0717949702,16
YGN1169-DN01-SN08,YGN1169,16.9453270998,96.0718991569,16
YGN1169-DN01-SN07,YGN1169,16.9444109047,96.070142948,16
YGN1169-DN01-SN06,YGN1169,16.9447751126,96.0698422664,16
YGN1169-DN01-SN03,YGN1169,16.9431649499,96.0686582565,16
YGN1169-DN01-SN05,YGN1169,16.94614335,96.066886078,16
YGN1169-DN01-SN04,YGN1169,16.9460724392,96.0658930224,16
YGN1169-DN01-SN02,YGN1169,16.9444417402,96.0675658084,16
YGN1169-DN01-SN01,YGN1169,16.9453344163,96.0687636598,16
YGN0133-DN01-SN02.3,YGN0133,16.80137575,96.17877951,16
YGN0133-DN01-SN02.2,YGN0133,16.80201216,96.17876183,16
YGN0133-DN01-SN02.1,YGN0133,16.80268571,96.17878523,16
YGN0133-DN01-SN02,YGN0133,16.802733321448514,96.17890268506017,16
YGN0133-DN02-SN02.3,YGN0133,16.80512515,96.17717595,16
YGN0133-DN02-SN02.2,YGN0133,16.80430463,96.17715024,16
YGN0133-DN02-SN02.1,YGN0133,16.80388192,96.17712699,16
YGN0133-DN02-SN02,YGN0133,16.803991567567124,96.17713667437783,16
YGN0372-DN02-SN01.2,YGN0372,16.8435101,96.1915734,16
YGN0372-DN02-SN01.1,YGN0372,16.84276471831588,96.19163340429915,16
YGN0372-DN02-SN01,YGN0372,16.84224269834039,96.19112160806253,16
YGN0372-DN02-SN03.3,YGN0372,16.8434151,96.1878689,16
YGN0372-DN02-SN03.2,YGN0372,16.844305306697066,96.18796486378899,16
YGN0372-DN02-SN03.1,YGN0372,16.8441689,96.1870428,16
YGN0372-DN02.2-SN03,YGN0372,16.84549825535338,96.18562308023684,16
YGN0094-DN01.1-SN02,YGN0094,16.780097642382355,96.13969507814545,16
YGN0094-DN02-SN01.1,YGN0094,16.77684706410048,96.14093418581504,16
YGN0094-DN02-SN01,YGN0094,16.77737554271727,96.14091964063846,16
YGN0531-DN02-SN02.3,YGN0531,16.802332192050677,96.20659168413086,16
YGN0531-DN02-SN02.2,YGN0531,16.8018665,96.2050012,16
YGN0531-DN02-SN02.1,YGN0531,16.8030172,96.205246,16
YGN0531-DN02.1-SN02,YGN0531,16.803641534076036,96.20661860712062,16
YGN0201-DN01-SN03.2,YGN0201,16.82785182972911,96.16283954779097,16
YGN0201-DN01-SN03.1,YGN0201,16.828357760000017,96.16379700790984,16
YGN0201-DN01-SN03.3,YGN0201,16.82677351,96.16227929,16
YGN0201-DN01.2-SN03,YGN0201,16.829823061643026,96.16352123004617,16
YGN0587-DN02-SN01.2,YGN0587,16.78250405720495,96.18227988481522,16
YGN0587-DN02-SN01.1,YGN0587,16.7829196,96.1818494,16
YGN0587-DN02-SN01.3,YGN0587,16.78308011264749,96.18100646197126,16
YGN0587-DN02-SN01,YGN0587,16.78252374500775,96.18220514050336,16
YGN0587-DN01-SN01.3,YGN0587,16.780856650770925,96.18132123573234,16
YGN0587-DN01-SN01.2,YGN0587,16.780954009210767,96.18142915830941,16
YGN0587-DN01-SN01.1,YGN0587,16.7808301,96.1812506,16
YGN0587-DN01-SN01,YGN0587,16.78085455891052,96.18141657105298,16
YGN0587-DN01.1-SN02.2,YGN0587,16.780179557556078,96.18157916687778,16
YGN0587-DN01-SN02.3,YGN0587,16.7798258399387,96.1816125702596,16
YGN0587-DN01-SN02.1,YGN0587,16.7795387,96.1821599,16
YGN0587-DN01.1-SN02,YGN0587,16.780079024380562,96.18172234288068,16
YGN0287-DN01-SN02.3,YGN0287,16.865592475273306,96.11007289586269,16
YGN0287-DN01-SN02.2,YGN0287,16.865715683639642,96.11059035231868,16
YGN0287-DN01-SN02.1,YGN0287,16.86588418105257,96.11145800224244,16
YGN0287-DN01-SN02,YGN0287,16.865311106416463,96.11070129270956,16
YGN0094-DN02-SN02.1,YGN0094,16.776812927811733,96.14265981312201,16
YGN0094-DN02.1-SN02,YGN0094,16.777285447414226,96.14270809288428,16
YGN0587-DN02-SN02.3,YGN0587,16.784420939430458,96.18267746469515,16
YGN0587-DN02.1-SN02.2,YGN0587,16.78464766656984,96.18249323062946,16
YGN0587-DN02-SN02.1,YGN0587,16.7848028,96.1823758,16
YGN0587-DN02.1-SN02,YGN0587,16.7844394389773,96.18247872582288,16
YGN0587-DN01-SN03.2,YGN0587,16.78158009282422,96.18308243321903,16
YGN0587-DN01-SN03.3,YGN0587,16.781218678180572,96.18285578306534,16
YGN0587-DN01-SN03.1,YGN0587,16.7825243,96.1834862,16
YGN0587-DN01.2-SN03,YGN0587,16.781485427275353,96.18289178601117,16
YGN0156-DN01.1-SN02,YGN0156,16.80814177058064,96.12207806101651,16
YGN0156-DN01-SN04.2,YGN0156,16.80871226312541,96.12400753321708,16
YGN0156-DN01-SN04.3,YGN0156,16.80902912236178,96.12457165625528,16
YGN0156-DN01-SN04.1,YGN0156,16.80905755333,96.12401828169823,16
YGN0156-DN01.3-SN04,YGN0156,16.809057981316975,96.12398108831258,16
YGN0528-DN01-SN01.3,YGN0528,16.7956342,96.2030129,16
YGN0528-DN01-SN01.2,YGN0528,16.7964834,96.2033539,16
YGN0528-DN01-SN01.1,YGN0528,16.7960077,96.2030962,16
YGN0528-DN01-SN01,YGN0528,16.79538882561097,96.2020052074513,16
YGN0009-DN01-SN01.3,YGN0009,16.769170008393765,96.18026729463307,16
YGN0009-DN01-SN01.2,YGN0009,16.769293183125196,96.18051446864936,16
YGN0009-DN01-SN01.1,YGN0009,16.769321253586373,96.18043854812709,16
YGN0009-DN01-SN01,YGN0009,16.769278863502283,96.18027779455588,16
YGN0017-DN01-SN01.3,YGN0017,16.8577656,96.1716852,16
YGN0017-DN01-SN01.2,YGN0017,16.8567012,96.1709589,16
YGN0017-DN01-SN01.1,YGN0017,16.8566903,96.1718112,16
YGN0017-DN01-SN01,YGN0017,16.855682580499824,96.17245799294324,16
YGN0287-DN01-SN03.3,YGN0287,16.862068307666917,96.11078692498268,16
YGN0287-DN01-SN03.2,YGN0287,16.8621790796396,96.11098013055198,16
YGN0287-DN01-SN03.1,YGN0287,16.861583553887943,96.11106918521705,16
YGN0287-DN01-SN03,YGN0287,16.862175635710408,96.11074572792859,16
YGN0287-DN01-SN04.3,YGN0287,16.86191044388684,96.10959200086654,16
YGN0287-DN01-SN04.2,YGN0287,16.860901378098152,96.1090436822069,16
YGN0287-DN01-SN04.1,YGN0287,16.860964673678275,96.10944228091103,16
YGN0287-DN01-SN04,YGN0287,16.86102823320107,96.10982707134099,16
YGN0372-DN01-SN02.2,YGN0372,16.845040498559516,96.19170148287277,16
YGN0372-DN01-SN02.1,YGN0372,16.84532154451347,96.19139974599801,16
YGN0372-DN01-SN02.3,YGN0372,16.8449386986337,96.19225096441804,16
YGN0372-DN01-SN02,YGN0372,16.84577250882133,96.1919576524815,16
YGN0372-DN01-SN01.3,YGN0372,16.8436847,96.1930624,16
YGN0372-DN01-SN01.2,YGN0372,16.8444683,96.1932967,16
YGN0372-DN01-SN01.1,YGN0372,16.844223131472834,96.19232372883606,16
YGN0372-DN01-SN01,YGN0372,16.843630242543018,96.19209176293225,16
YGN0372-DN02-SN02.1,YGN0372,16.842495495603774,96.1875818987766,16
YGN0372-DN02.1-SN02,YGN0372,16.842938824829005,96.18807461927645,16
YGN0372-DN02-SN04.1,YGN0372,16.842901537199406,96.18472495337295,16
YGN0372-DN02-SN04,YGN0372,16.844725124543448,96.18465882609598,16
YGN0094-DN01-SN01,YGN0094,16.778170348478138,96.13942819834847,16
YGN0094-DN01.2-SN03.3,YGN0094,16.7795899389,96.1416183355,16
YGN0094-DN01.2-SN03.2,YGN0094,16.7795958638,96.1411418071,16
YGN0094-DN01.2-SN03.1,YGN0094,16.77974302520989,96.1401022706197,16
YGN0094-DN01.2-SN03,YGN0094,16.78008351838119,96.14032405615944,16
YGN0094-DN02-SN03.1,YGN0094,16.77595436595703,96.14263567324087,16
YGN0094-DN02-SN03,YGN0094,16.775264390741956,96.14264371986792,16
YGN0531-DN02-SN01.3,YGN0531,16.8046451,96.2078176,16
YGN0531-DN02-SN01.2,YGN0531,16.8090152,96.2033807,16
YGN0531-DN02-SN01.1,YGN0531,16.8061357,96.2047444,16
YGN0531-DN02-SN01,YGN0531,16.80363126334893,96.20475178948254,16
YGN0531-DN01-SN01.3,YGN0531,16.8035907,96.2002406,16
YGN0531-DN01-SN01.2,YGN0531,16.8021764,96.2013505,16
YGN0531-DN01-SN01.1,YGN0531,16.802621060095237,96.20104285767215,16
YGN0531-DN01-SN01,YGN0531,16.803038127914864,96.20027196411684,16
YGN0531-DN01-SN02.3,YGN0531,16.800468391200596,96.2022740449135,16
YGN0531-DN01-SN02.2,YGN0531,16.8013186,96.2004468,16
YGN0531-DN01-SN02.1,YGN0531,16.8020587,96.2000014,16
YGN0531-DN01.1-SN02,YGN0531,16.801446153513762,96.20125097040727,16
YGN0201-DN01-SN01.3,YGN0201,16.83201687,96.16314123,16
YGN0201-DN01-SN01.2,YGN0201,16.83184376,96.16190266,16
YGN0201-DN01-SN01.1,YGN0201,16.83315014,96.16201166,16
YGN0201-DN01-SN01,YGN0201,16.83374983331727,96.16200944772572,16
YGN0201-DN02-SN01,YGN0201,16.83380117878805,96.15861546975793,16
YGN0201-DN02-SN01.3,YGN0201,16.830306819812304,96.15750938337297,16
YGN0201-DN02-SN01.2,YGN0201,16.83097256,96.15720366,16
YGN0201-DN02-SN01.1,YGN0201,16.83212356377621,96.15851111197128,16
YGN0201-DN02.1-SN02,YGN0201,16.832868657282923,96.15525430432172,16
YGN0201-DN02-SN02.1,YGN0201,16.832360819999998,96.15515093429917,16
YGN0201-DN02-SN02.3,YGN0201,16.831996784603515,96.15694537420504,16
YGN0201-DN02-SN02.2,YGN0201,16.83177426,96.15600451,16
YGN0156-DN01-SN01.1,YGN0156,16.81033841120613,96.12207366051734,16
YGN0156-DN01-SN01,YGN0156,16.81042009267914,96.12208342543454,16
YGN0009-DN02-SN02.1,YGN0009,16.77123357693746,96.18589507943057,16
YGN0009-DN02-SN02.3,YGN0009,16.771236530338005,96.18619116148352,16
YGN0009-DN02-SN02,YGN0009,16.771416448067487,96.1858774421853,16
YGN0589-DN01-SN01.2,YGN0589,16.7944318,96.1948648,16
YGN0589-DN01-SN01.1,YGN0589,16.7956676,96.1954664,16
YGN0589-DN01-SN01.3,YGN0589,16.7944435,96.1953775,16
YGN0589-DN01-SN01,YGN0589,16.79644949245382,96.1955397426209,16
YGN0589-DN01-SN02.3,YGN0589,16.7929788,96.194629,16
YGN0589-DN01-SN02.2,YGN0589,16.7923319,96.1943023,16
YGN0589-DN01-SN02.1,YGN0589,16.7933904,96.1942571,16
YGN0589-DN01.1-SN02,YGN0589,16.793716671172632,96.19418960792245,16
YGN1290-DN01-SN01.3,YGN1290,16.86554616737,96.11645143558196,16
YGN1290-DN01-SN01.2,YGN1290,16.8649256,96.1168397,16
YGN1290-DN01-SN01.1,YGN1290,16.8642098,96.1174214,16
YGN1290-DN01-SN01,YGN1290,16.86319597101764,96.1184034346661,16
YGN1290-DN01-SN02.3,YGN1290,16.8653806,96.1202518,16
YGN1290-DN01-SN02.2,YGN1290,16.865146,96.1194522,16
YGN1290-DN01-SN02.1,YGN1290,16.865025368496777,96.11894660000002,16
YGN1290-DN01.1-SN02,YGN1290,16.864670634578022,96.1183658837399,16
YGN1290-DN02.1-SN02,YGN1290,16.862339060750955,96.1128914951405,16
YGN0386-DN01-SN01.3,YGN0386,16.82790709853637,96.20932618522602,16
YGN0386-DN01-SN01.1,YGN0386,16.82658788,96.20957006,16
YGN0386-DN01-SN01,YGN0386,16.827678646752986,96.20952612152905,16
YGN0386-DN01-SN02.3,YGN0386,16.83016886982439,96.21230323562486,16
YGN0386-DN01-SN02.2,YGN0386,16.829241122720404,96.2127499131384,16
YGN0386-DN01-SN02.1,YGN0386,16.82852179683378,96.21267271040779,16
YGN0386-DN01-SN02,YGN0386,16.827796745100425,96.21256238229762,16
YGN0386-DN01-SN04.2,YGN0386,16.82494387,96.21054641,16
YGN0386-DN01-SN04.1,YGN0386,16.82491235,96.21242921,16
YGN0386-DN01-SN04.3,YGN0386,16.82475044,96.21011974,16
YGN0386-DN01-SN04,YGN0386,16.824143364231375,96.2118071616078,16
YGN0386-DN02.1-SN02,YGN0386,16.831203594146974,96.20805090657086,16
YGN0017-DN03-SN01.1,YGN0017,16.8550016,96.1756877,16
YGN0017-DN03-SN01.2,YGN0017,16.854575503253653,96.17671468042602,16
YGN0017-DN03-SN01.3,YGN0017,16.8550196,96.1770446,16
YGN0017-DN03-SN01,YGN0017,16.85464436945318,96.17601613427657,16
YGN0032-DN02-SN03.3,YGN0032,16.8105925,96.2206793,16
YGN0032-DN02-SN03.2,YGN0032,16.8103873,96.2192379,16
YGN0032-DN02-SN03.1,YGN0032,16.80998996480852,96.21949508650823,16
YGN0032-DN02.2-SN03,YGN0032,16.808835882904063,96.217970878497,16
YGN0017-DN02-SN01.3,YGN0017,16.857233102599206,96.17607524785043,16
YGN0017-DN02-SN01.2,YGN0017,16.8580393,96.176025,16
YGN0017-DN02-SN01.1,YGN0017,16.8587394,96.1762801,16
YGN0017-DN02-SN01,YGN0017,16.857919687162692,96.17683669916005,16
YGN0017-DN02-SN02.3,YGN0017,16.856957,96.17223,16
YGN0017-DN02-SN02.2,YGN0017,16.856902786844568,96.17330417605746,16
YGN0017-DN02-SN02.1,YGN0017,16.8580608,96.1747935,16
YGN0017-DN02.1-SN02,YGN0017,16.859420488700145,96.17618358126492,16
YGN0017-DN02-SN03.3,YGN0017,16.858739066934884,96.17346581719664,16
YGN0017-DN02-SN03.2,YGN0017,16.8591739,96.1741005,16
YGN0017-DN02-SN03.1,YGN0017,16.8601621,96.1748773,16
YGN0017-DN02.2-SN03,YGN0017,16.859675470223603,96.17552107563824,16
YGN0589-DN02-SN01.1,YGN0589,16.801721926047055,96.19902095337295,16
YGN0589-DN02-SN01.3,YGN0589,16.8030448,96.1990121,16
YGN0589-DN02-SN01.2,YGN0589,16.80066034177752,96.19849237790982,16
YGN0589-DN02-SN01,YGN0589,16.80130895219897,96.19820451727719,16
YGN0589-DN02-SN02.3,YGN0589,16.7993321,96.1983808,16
YGN0589-DN02-SN02.2,YGN0589,16.799468055416785,96.19910766448749,16
YGN0589-DN02-SN02.1,YGN0589,16.799943070927302,96.19905108220902,16
YGN0589-DN02.1-SN02,YGN0589,16.801678702550312,96.19944369784207,16
YGN0032-DN02.3-SN04,YGN0032,16.806425308624494,96.22144970293448,16
YGN0032-DN02-SN04.3,YGN0032,16.8077539,96.2219042,16
YGN0032-DN02-SN04.2,YGN0032,16.8066922,96.2197417,16
YGN0032-DN02-SN04.1,YGN0032,16.807385,96.2220736,16
YGN0105-DN01-SN01.3,YGN0105,16.7716334906,96.161422071,16
YGN0105-DN01-SN01.2,YGN0105,16.7716462287,96.1611262927,16
YGN0105-DN01-SN01.1,YGN0105,16.77163712265825,96.16037256421103,16
